player,name,position,playerScore,generations,total,sum_position,sum_playerScore,sum_generations
ddxy,Development Center,2.3333333333333335,74.66666666666667,6.333333333333333,3,7,224,19
ddxy,Io Sulphur Research,2.3333333333333335,72.0,6.666666666666667,3,7,216,20
霞,Ice Asteroid,2.3333333333333335,76.33333333333333,6.333333333333333,3,7,229,19
萌新z,Development Center,2.3333333333333335,68.66666666666667,6.333333333333333,3,7,206,19
大师,Saturn Surfing,2.3333333333333335,72.66666666666667,6.666666666666667,3,7,218,20
ddxy,Venusian Animals,2.3333333333333335,72.0,6.666666666666667,3,7,216,20
ddxy,Virus,2.3333333333333335,76.66666666666667,7.0,3,7,230,21
大师,Community Services,2.3333333333333335,83.0,7.333333333333333,3,7,249,22
霞,Imported Nutrients,2.3333333333333335,80.0,6.666666666666667,3,7,240,20
萌新z,Ice Moon Colony,2.3333333333333335,87.33333333333333,6.666666666666667,3,7,262,20
大师,PR Office,2.3333333333333335,70.33333333333333,6.333333333333333,3,7,211,19
钝钝,Fuel Factory,2.3333333333333335,72.66666666666667,6.0,3,7,218,18
大师,Lagrange Observatory,2.3333333333333335,78.66666666666667,7.0,3,7,236,21
大师,Jupiter Floating Station,2.3333333333333335,82.66666666666667,6.666666666666667,3,7,248,20
萌新z,Olympus Conference,2.3333333333333335,80.16666666666667,6.833333333333333,6,14,481,41
萌新z,Research Colony,2.3333333333333335,70.83333333333333,6.666666666666667,6,14,425,40
大师,Miranda Resort,2.3333333333333335,72.33333333333333,6.666666666666667,3,7,217,20
Z,Rover Construction,2.3333333333333335,69.33333333333333,7.333333333333333,3,7,208,22
大师,Great Dam:promo,2.3333333333333335,69.66666666666667,6.333333333333333,3,7,209,19
大师,Nuclear Power,2.3333333333333335,75.66666666666667,6.333333333333333,3,7,227,19
萌新z,Jupiter Floating Station,2.3333333333333335,83.33333333333333,6.333333333333333,3,7,250,19
大师,GMO Contract,2.3333333333333335,78.66666666666667,7.0,3,7,236,21
霞,Algae,2.3333333333333335,79.33333333333333,6.666666666666667,3,7,238,20
雪櫻,Sponsored Academies,2.3333333333333335,83.33333333333333,7.333333333333333,3,7,250,22
大师,Omnicourt,2.3333333333333335,84.33333333333333,7.333333333333333,3,7,253,22
火,Orbital Cleanup,2.3333333333333335,71.0,7.333333333333333,3,7,213,22
点点,Greenhouses,2.3333333333333335,84.33333333333333,8.333333333333334,6,14,506,50
点点,Ice Asteroid,2.3333333333333335,91.66666666666667,8.666666666666666,3,7,275,26
点点,Investment Loan,2.3333333333333335,85.66666666666667,8.333333333333334,3,7,257,25
阿狗,Space Station,2.3333333333333335,104.0,8.333333333333334,3,7,312,25
西瓜,Miranda Resort,2.3333333333333335,105.66666666666667,8.666666666666666,3,7,317,26
小麦,Rover Construction,2.3333333333333335,71.5,6.333333333333333,6,14,429,38
西瓜,Pets,2.3333333333333335,105.66666666666667,8.666666666666666,3,7,317,26
西瓜,Search For Life,2.3333333333333335,87.33333333333333,8.333333333333334,3,7,262,25
nafarian,Algae,2.3333333333333335,67.66666666666667,7.0,3,7,203,21
JR,Earth Elevator,2.3333333333333335,92.0,9.333333333333334,3,7,276,28
阿狗,Miranda Resort,2.3333333333333335,104.0,8.333333333333334,3,7,312,25
nafarian,Farming,2.3333333333333335,62.666666666666664,6.333333333333333,3,7,188,19
nafarian,Imported Nitrogen,2.3333333333333335,64.66666666666667,6.0,3,7,194,18
萌新Z,Floating Habs,2.3333333333333335,66.66666666666667,6.333333333333333,3,7,200,19
nafarian,Red Tourism Wave,2.3333333333333335,67.0,6.666666666666667,3,7,201,20
HAHA,Cryo Sleep,2.3333333333333335,105.66666666666667,8.0,3,7,317,24
H,Invention Contest,2.3333333333333335,71.33333333333333,8.0,3,7,214,24
西瓜,Sub-Crust Measurements,2.3333333333333335,105.66666666666667,8.666666666666666,3,7,317,26
陆,Grass,2.3333333333333335,74.0,7.666666666666667,3,7,222,23
hz,Project Inspection,2.3333333333333335,87.33333333333333,9.666666666666666,3,7,262,29
hz,Maxwell Base,2.3333333333333335,100.33333333333333,10.0,3,7,301,30
点点,Meat Industry,2.3333333333333335,90.0,8.666666666666666,3,7,270,26
Ry,Olympus Conference,2.3333333333333335,86.0,7.333333333333333,3,7,258,22
大师,Titanium Mine,2.3333333333333335,78.66666666666667,7.0,3,7,236,21
大师,Urban Decomposers,2.3333333333333335,78.33333333333333,7.333333333333333,3,7,235,22
大师,Warp Drive,2.3333333333333335,72.0,6.666666666666667,3,7,216,20
钝钝,Extreme-Cold Fungus,2.3333333333333335,82.33333333333333,6.333333333333333,3,7,247,19
朱,Solarnet,2.3333333333333335,89.66666666666667,8.0,3,7,269,24
囧囧打人,Wave Power,2.3333333333333335,104.66666666666667,7.333333333333333,3,7,314,22
ghsap,Lightning Harvest,2.3333333333333335,101.33333333333333,8.0,3,7,304,24
霞,Mohole Area:ares,2.3333333333333335,80.33333333333333,7.0,3,7,241,21
西瓜,AI Central,2.3333333333333335,84.33333333333333,8.333333333333334,3,7,253,25
朱,Martian Survey,2.3333333333333335,94.33333333333333,7.333333333333333,3,7,283,22
朱,House Printing,2.3333333333333335,89.66666666666667,8.0,3,7,269,24
朱,Atmoscoop,2.3333333333333335,92.0,7.0,3,7,276,21
西瓜,Atalanta Planitia Lab,2.3333333333333335,84.33333333333333,8.333333333333334,3,7,253,25
sayeah,Bactoviral Research,2.3333333333333335,97.66666666666667,8.0,3,7,293,24
乙木,Anti-Gravity Technology,2.3333333333333335,90.0,7.333333333333333,3,7,270,22
大师,Lunar Mining,2.3333333333333335,70.33333333333333,6.0,3,7,211,18
乙木,Asteroid Rights,2.3333333333333335,99.33333333333333,7.666666666666667,3,7,298,23
钝钝,Robotic Workforce,2.3333333333333335,67.0,6.333333333333333,3,7,201,19
阿尔,Adaptation Technology,2.3333333333333335,74.66666666666667,7.333333333333333,3,7,224,22
育亮,Molecular Printing,2.3333333333333335,81.0,6.333333333333333,3,7,243,19
奶牛,Field-Capped City,2.3333333333333335,87.0,7.0,3,7,261,21
啦啦啦,Mining Colony,2.3333333333333335,86.66666666666667,8.333333333333334,3,7,260,25
17826818782,Industrial Microbes,2.3333333333333335,79.0,9.666666666666666,3,7,237,29
奶牛,Cutting Edge Technology,2.3333333333333335,78.66666666666667,7.0,3,7,236,21
钝钝,Political Alliance,2.3333333333333335,67.0,6.666666666666667,3,7,201,20
育亮,Meat Industry,2.3333333333333335,87.33333333333333,7.0,3,7,262,21
钝钝,Methane From Titan,2.3333333333333335,99.33333333333333,5.666666666666667,3,7,298,17
育亮,Lava Tube Settlement,2.3333333333333335,83.66666666666667,6.333333333333333,3,7,251,19
小麦,Local Heat Trapping,2.3333333333333335,90.33333333333333,7.5,6,14,542,45
育亮,Large Convoy,2.3333333333333335,82.33333333333333,6.666666666666667,3,7,247,20
育亮,Lagrange Observatory,2.3333333333333335,96.33333333333333,7.333333333333333,3,7,289,22
育亮,Kelp Farming,2.3333333333333335,87.33333333333333,6.666666666666667,3,7,262,20
乙木,Venusian Plants,2.3333333333333335,103.33333333333333,8.333333333333334,3,7,310,25
乙木,Topsoil Contract,2.3333333333333335,119.33333333333333,8.0,3,7,358,24
奶牛,Asteroid Deflection System,2.3333333333333335,80.33333333333333,7.0,3,7,241,21
四叶草,Molecular Printing,2.3333333333333335,88.0,7.666666666666667,3,7,264,23
啦啦啦,Jovian Embassy,2.3333333333333335,89.33333333333333,8.333333333333334,3,7,268,25
啦啦啦,Industrial Microbes,2.3333333333333335,83.66666666666667,8.0,3,7,251,24
小麦,Investment Loan,2.3333333333333335,85.0,6.666666666666667,3,7,255,20
啦啦啦,Dusk Laser Mining,2.3333333333333335,82.33333333333333,8.0,3,7,247,24
2397541142,Heather,2.3333333333333335,82.0,9.666666666666666,3,7,246,29
2397541142,Rover Construction,2.3333333333333335,73.0,8.666666666666666,3,7,219,26
2397541142,Callisto Penal Mines,2.3333333333333335,78.33333333333333,9.333333333333334,3,7,235,28
向,Aerial Mappers,2.3333333333333335,106.0,9.0,3,7,318,27
小麦,Air-Scrapping Expedition,2.3333333333333335,102.66666666666667,7.0,3,7,308,21
奶牛,Venusian Animals,2.3333333333333335,83.33333333333333,7.0,3,7,250,21
奶牛,Trees,2.3333333333333335,83.33333333333333,7.0,3,7,250,21
小麦,Asteroid Mining,2.3333333333333335,76.33333333333333,6.666666666666667,3,7,229,20
小麦,Birds,2.3333333333333335,71.66666666666667,6.666666666666667,3,7,215,20
乙木,Space Elevator,2.3333333333333335,104.0,8.333333333333334,3,7,312,25
小麦,CEO's Favorite Project,2.3333333333333335,85.33333333333333,7.0,3,7,256,21
17826818782,Mohole Area,2.3333333333333335,80.66666666666667,9.333333333333334,3,7,242,28
奶牛,Mass Converter,2.3333333333333335,80.33333333333333,7.0,3,7,241,21
育亮,Rover Construction,2.3333333333333335,68.33333333333333,6.333333333333333,3,7,205,19
育亮,Research Colony,2.3333333333333335,76.66666666666667,6.666666666666667,3,7,230,20
17826818782,Mine,2.3333333333333335,81.0,10.0,3,7,243,30
奶牛,Imported Nitrogen,2.3333333333333335,89.66666666666667,7.333333333333333,3,7,269,22
育亮,Nuclear Power,2.3333333333333335,82.33333333333333,6.666666666666667,3,7,247,20
小麦,Floating Habs,2.3333333333333335,74.66666666666667,6.666666666666667,3,7,224,20
小麦,Freyja Biodomes,2.3333333333333335,73.33333333333333,6.666666666666667,3,7,220,20
小麦,Corporate Stronghold,2.3333333333333335,74.66666666666667,6.333333333333333,3,7,224,19
小麦,Mining Area:ares,2.3333333333333335,77.0,6.666666666666667,3,7,231,20
育亮,Topsoil Contract,2.3333333333333335,87.33333333333333,6.666666666666667,3,7,262,20
乙木,Convoy From Europa,2.3333333333333335,123.66666666666667,8.333333333333334,3,7,371,25
乙木,Inventors Guild,2.3333333333333335,101.0,8.333333333333334,3,7,303,25
乙木,Industrial Center:ares,2.3333333333333335,68.0,6.333333333333333,3,7,204,19
乙木,Imported Hydrogen,2.3333333333333335,107.33333333333333,7.666666666666667,3,7,322,23
乙木,Hired Raiders,2.3333333333333335,67.33333333333333,6.0,3,7,202,18
钝钝,Local Shading,2.3333333333333335,85.66666666666667,7.0,3,7,257,21
小麦,Research Outpost,2.3333333333333335,64.33333333333333,6.0,3,7,193,18
乙木,Ishtar Mining,2.3333333333333335,128.0,8.333333333333334,3,7,384,25
小麦,Power Infrastructure,2.3333333333333335,86.33333333333333,7.333333333333333,3,7,259,22
17826818782,CEO's Favorite Project,2.3333333333333335,78.66666666666667,9.0,3,7,236,27
小麦,Noctis Farming,2.3333333333333335,84.0,7.0,3,7,252,21
乙木,Earth Office,2.3333333333333335,111.33333333333333,7.666666666666667,3,7,334,23
囧囧,Heather,2.3333333333333335,75.66666666666667,6.333333333333333,3,7,227,19
育亮,Cupola City,2.3333333333333335,58.333333333333336,6.0,3,7,175,18
小麦,Optimal Aerobraking,2.3333333333333335,87.0,6.833333333333333,6,14,522,41
乙木,Saturn Surfing,2.3333333333333335,75.0,6.333333333333333,3,7,225,19
乙木,Rad-Suits,2.3333333333333335,87.0,7.666666666666667,3,7,261,23
育亮,Imported Hydrogen,2.3333333333333335,85.66666666666667,7.0,3,7,257,21
乙木,Research Colony,2.3333333333333335,118.0,8.0,3,7,354,24
17826818782,Big Asteroid,2.3333333333333335,75.0,9.0,3,7,225,27
育亮,Interstellar Colony Ship,2.3333333333333335,97.0,7.0,3,7,291,21
乙木,Parliament Hall,2.3333333333333335,114.66666666666667,7.666666666666667,3,7,344,23
育亮,Development Center,2.3333333333333335,76.66666666666667,7.0,3,7,230,21
小麦,House Printing,2.375,84.125,7.0,8,19,673,56
大师,Technology Demonstration,2.4,78.6,6.6,5,12,393,33
钝钝,Advanced Ecosystems,2.4,84.2,6.8,5,12,421,34
小麦,Io Mining Industries,2.4,94.2,6.8,5,12,471,34
阿尔,Psychrophiles,2.4,82.4,7.2,5,12,412,36
乙木,Comet,2.4,84.4,7.0,5,12,422,35
nafarian,Bio-Fertilizer Facility,2.4,71.4,6.2,5,12,357,31
小麦,Research Coordination,2.4,87.6,7.0,5,12,438,35
小麦,Luna Metropolis,2.4,87.8,7.2,5,12,439,36
大师,Acquired Company,2.4,73.6,6.4,5,12,368,32
小麦,Vesta Shipyard,2.4,91.0,7.0,5,12,455,35
大师,Air Raid,2.4,69.2,6.4,5,12,346,32
小麦,Satellites,2.4,94.4,7.0,5,12,472,35
小麦,Gene Repair,2.4,95.0,7.6,5,12,475,38
小麦,Medical Lab,2.4,81.4,6.6,5,12,407,33
小麦,Asteroid,2.4,99.4,7.0,5,12,497,35
萌新z,Mercurian Alloys,2.4,83.4,6.6,5,12,417,33
育亮,Eos Chasma National Park,2.4,78.2,6.2,5,12,391,31
大师,Predators,2.4,68.8,6.2,5,12,344,31
sayeah,Ocean Sanctuary,2.4285714285714284,81.85714285714286,7.0,7,17,573,49
钝钝,Advertising,2.4285714285714284,82.14285714285714,6.857142857142857,7,17,575,48
阿尔,Research,2.4285714285714284,91.28571428571429,6.857142857142857,7,17,639,48
钝钝,Asteroid Rights,2.4285714285714284,85.14285714285714,7.0,7,17,596,49
阿尔,Electro Catapult,2.4285714285714284,78.85714285714286,7.142857142857143,7,17,552,50
朱,Shuttles,2.5,99.5,8.0,2,5,199,16
点点,Interplanetary Colony Ship,2.5,88.0,8.5,2,5,176,17
点点,Imported Nutrients,2.5,87.5,8.5,2,5,175,17
朱,Restricted Area:ares,2.5,99.5,8.0,2,5,199,16
点点,Hired Raiders,2.5,66.5,7.5,2,5,133,15
源,Lagrange Observatory,2.5,92.0,8.0,2,5,184,16
点点,Giant Ice Asteroid,2.5,89.5,8.5,2,5,179,17
萌,Capital:ares,2.5,92.5,8.0,2,5,185,16
奶牛,Sub-Crust Measurements,2.5,80.0,7.0,2,5,160,14
朱,Project Inspection,2.5,64.0,7.0,2,5,128,14
小五羊,Water Import From Europa,2.5,86.0,9.0,2,5,172,18
钝钝,Building Industries,2.5,86.16666666666667,7.0,6,15,517,42
奶牛,Spin-off Department,2.5,79.5,7.0,4,10,318,28
点点,Floater Technology,2.5,71.5,7.5,2,5,143,15
点点,Ecological Zone,2.5,90.0,8.5,2,5,180,17
点点,Designed Micro-organisms,2.5,66.5,7.5,2,5,133,15
奶牛,Special Design,2.5,81.5,7.5,2,5,163,15
源,Luna Metropolis,2.5,90.5,7.5,2,5,181,15
奶牛,Solar Probe,2.5,84.0,7.5,2,5,168,15
点点,Callisto Penal Mines,2.5,81.0,8.0,2,5,162,16
奶牛,Research Outpost,2.5,90.5,8.0,2,5,181,16
奶牛,Protected Habitats,2.5,81.5,7.5,2,5,163,15
萌新z,Dusk Laser Mining,2.5,88.0,6.5,2,5,176,13
奶牛,Power Plant,2.5,95.5,7.5,2,5,191,15
萌新z,Metallic Asteroid,2.5,88.0,6.5,2,5,176,13
钝钝,Designed Micro-organisms,2.5,86.0,6.0,2,5,172,12
朱,Sky Docks,2.5,90.5,8.0,2,5,181,16
萌新Z,Research,2.5,68.0,6.0,2,5,136,12
点点,Ishtar Mining,2.5,81.0,8.0,2,5,162,16
点点,Warp Drive,2.5,81.0,8.0,2,5,162,16
小五羊,Interplanetary Alliance,2.5,86.0,9.0,2,5,172,18
萌新z,Advertising,2.5,63.5,7.5,2,5,127,15
小五羊,Jovian Embassy,2.5,86.0,9.0,2,5,172,18
点点,Stanford Torus,2.5,89.5,8.5,2,5,179,17
大师,Toll Station,2.5,70.5,6.5,2,5,141,13
大师,Trans-Neptune Probe,2.5,85.5,7.75,4,10,342,31
萌新z,Acquired Company,2.5,75.5,7.0,2,5,151,14
点点,Small Asteroid,2.5,88.75,8.5,4,10,355,34
小五羊,Jovian Expedition,2.5,86.0,9.0,2,5,172,18
柴郡猫,Titanium Mine,2.5,59.0,6.5,2,5,118,13
萌新Z,Venus Governor,2.5,68.0,6.0,2,5,136,12
点点,Topsoil Contract,2.5,77.0,7.75,4,10,308,31
点点,Sky Docks,2.5,81.0,8.0,2,5,162,16
点点,Shuttles,2.5,87.5,8.5,2,5,175,17
点点,Rim Freighters,2.5,79.0,8.0,2,5,158,16
萌新z,Cutting Edge Technology,2.5,62.5,6.0,2,5,125,12
点点,Mercurian Alloys,2.5,89.5,8.5,2,5,179,17
钝钝,Capital:ares,2.5,99.0,8.0,2,5,198,16
钝钝,Bio Printing Facility,2.5,105.5,7.0,2,5,211,14
钝钝,Deep Well Heating,2.5,105.5,7.0,2,5,211,14
朱,Venusian Animals,2.5,93.25,7.75,4,10,373,31
朱,Spin-off Department,2.5,72.0,7.5,2,5,144,15
点点,Jupiter Floating Station,2.5,89.5,8.5,2,5,179,17
朱,Small Asteroid,2.5,72.0,7.5,2,5,144,15
小五羊,Rim Freighters,2.5,86.0,9.0,2,5,172,18
朱,Windmills,2.5,64.0,7.0,2,5,128,14
萌新z,Molecular Printing,2.5,91.25,8.0,4,10,365,32
点点,Algae,2.5,74.0,7.5,2,5,148,15
奶牛,Mineral Deposit,2.5,75.0,7.0,2,5,150,14
源,Cupola City,2.5,92.0,8.0,2,5,184,16
大师,Ocean Farm,2.5,81.0,7.0,4,10,324,28
奶牛,Dawn City,2.5,81.5,7.0,2,5,163,14
奶牛,Cryo Sleep,2.5,83.0,7.5,2,5,166,15
火,Neutralizer Factory,2.5,68.0,7.0,2,5,136,14
萌新z,Wave Power,2.5,62.0,6.5,2,5,124,13
萌新z,Lightning Harvest,2.5,71.5,7.0,2,5,143,14
奶牛,Corroder Suits,2.5,90.5,8.0,2,5,181,16
萌新z,Waste Incinerator,2.5,75.0,6.5,4,10,300,26
萌新z,Warp Drive,2.5,78.75,7.0,4,10,315,28
源,Urbanized Area,2.5,92.0,8.0,2,5,184,16
萌新z,Venus Waystation,2.5,63.75,5.75,4,10,255,23
萌新z,Tundra Farming,2.5,59.0,6.0,2,5,118,12
萌新z,Trading Colony,2.5,85.5,7.0,2,5,171,14
大师,Natural Preserve:ares,2.5,82.5,7.5,2,5,165,15
萌新z,Titan Air-scrapping,2.5,87.5,7.5,2,5,175,15
萌新z,Starcore Mining,2.5,70.5,6.5,2,5,141,13
源,Olympus Conference,2.5,92.0,8.0,2,5,184,16
大师,Media Group,2.5,80.0,7.5,2,5,160,15
源,Nuclear Zone,2.5,94.25,8.0,4,10,377,32
萌新z,Orbital Cleanup,2.5,74.5,7.0,4,10,298,28
萌新z,PR Office,2.5,83.0,7.0,2,5,166,14
奶牛,Beam From A Thorium Asteroid,2.5,90.5,8.0,2,5,181,16
奶牛,Freyja Biodomes,2.5,95.5,7.5,2,5,191,15
源,Stratospheric Birds,2.5,90.5,7.5,2,5,181,15
萌新z,Space Hotels,2.5,83.5,7.0,2,5,167,14
萌新z,Space Port Colony,2.5,71.5,7.0,2,5,143,14
萌新z,Standard Technology,2.5,73.5,8.0,2,5,147,16
萌新z,Stanford Torus,2.5,83.0,7.0,2,5,166,14
奶牛,Bushes,2.5,89.0,7.5,2,5,178,15
大师,Martian Zoo,2.5,63.5,6.0,2,5,127,12
大师,Meat Industry,2.5,73.5,7.0,2,5,147,14
大师,SF Memorial,2.5,71.0,6.5,2,5,142,13
火,Viral Enhancers,2.5,72.5,7.5,2,5,145,15
萌新z,Interplanetary Colony Ship,2.5,69.5,6.75,4,10,278,27
源,Imported GHG,2.5,92.0,8.0,2,5,184,16
源,Mining Area,2.5,92.0,8.0,2,5,184,16
大师,Robotic Workforce,2.5,74.5,6.75,4,10,298,27
奶牛,Mars University,2.5,61.5,6.5,2,5,123,13
奶牛,Magnetic Shield,2.5,82.75,7.5,4,10,331,30
奶牛,Luxury Foods,2.5,81.5,7.0,2,5,163,14
大师,Marketing Experts,2.5,82.0,7.25,4,10,328,29
奶牛,Luna Metropolis,2.5,84.0,7.5,2,5,168,15
大师,Research Colony,2.5,65.5,5.5,2,5,131,11
大师,Rego Plastics,2.5,70.0,6.5,2,5,140,13
源,GMO Contract,2.5,92.0,8.0,2,5,184,16
奶牛,Local Shading,2.5,84.0,7.5,2,5,168,15
奶牛,Jovian Expedition,2.5,81.5,7.0,2,5,163,14
奶牛,Industrial Center:ares,2.5,84.0,7.5,2,5,168,15
萌新z,Energy Market,2.5,66.0,7.5,2,5,132,15
萌新z,Event Analysts,2.5,69.0,6.166666666666667,6,15,414,37
萌新z,Floater Prototypes,2.5,60.0,6.0,2,5,120,12
萌新z,Interplanetary Alliance,2.5,66.5,6.0,2,5,133,12
萌新z,Industrial Microbes,2.5,69.0,8.0,2,5,138,16
萌新z,Imported Nitrogen,2.5,69.5,6.5,4,10,278,26
奶牛,GHG Producing Bacteria,2.5,95.5,7.5,2,5,191,15
萌新Z,Peroxide Power,2.5,109.0,8.0,2,5,218,16
大师,Power Plant,2.5,73.5,7.0,2,5,147,14
萌新z,Invention Contest,2.5,68.25,6.75,4,10,273,27
萌新z,Hi-Tech Lab,2.5,52.5,5.5,2,5,105,11
萌新z,Great Dam:promo,2.5,70.5,6.0,2,5,141,12
源,Dawn City,2.5,96.5,8.0,2,5,193,16
萌新z,Fusion Power,2.5,67.5,6.5,2,5,135,13
萌新z,Freyja Biodomes,2.5,65.5,5.0,2,5,131,10
大师,Protected Valley,2.5,74.5,6.5,2,5,149,13
萌新z,Floater Technology,2.5,89.5,8.5,2,5,179,17
汪汪的食物,Ants,2.5,59.5,7.0,2,5,119,14
萌新z,Imported GHG,2.5,73.5,8.0,2,5,147,16
木示,Conscription,2.5,103.0,9.0,2,5,206,18
萌新Z,Mining Rights:ares,2.5,99.0,7.5,2,5,198,15
拉普拉斯,Medical Lab,2.5,99.0,8.0,2,5,198,16
拉普拉斯,Media Archives,2.5,102.0,9.0,2,5,204,18
拉普拉斯,Martian Rails,2.5,102.0,9.0,2,5,204,18
拉普拉斯,Kelp Farming,2.5,102.0,9.0,2,5,204,18
钝钝,Energy Tapping,2.5,82.5,7.5,2,5,165,15
拉普拉斯,Import of Advanced GHG,2.5,112.0,9.0,2,5,224,18
拉普拉斯,Heather,2.5,106.0,8.5,2,5,212,17
拉普拉斯,Mine,2.5,102.0,9.0,2,5,204,18
拉普拉斯,Eos Chasma National Park,2.5,112.0,9.0,2,5,224,18
拉普拉斯,Asteroid Mining Consortium,2.5,99.0,8.0,2,5,198,16
立,Event Analysts,2.5,80.0,10.0,2,5,160,20
立,Extreme-Cold Fungus,2.5,81.5,9.5,2,5,163,19
立,House Printing,2.5,81.5,9.5,2,5,163,19
育亮,Minority Refuge,2.5,78.0,6.5,4,10,312,26
立,Invention Contest,2.5,77.5,9.5,2,5,155,19
立,Land Claim,2.5,77.5,9.5,2,5,155,19
拉普拉斯,Dirigibles,2.5,112.0,9.0,2,5,224,18
张,Tectonic Stress Power,2.5,95.0,9.5,2,5,190,19
拉普拉斯,Mining Colony,2.5,99.0,8.0,2,5,198,16
拉普拉斯,Rad-chem Factory,2.5,106.0,8.5,2,5,212,17
瓦片,Bushes,2.5,76.0,7.0,2,5,152,14
瓦片,Warp Drive,2.5,76.0,7.0,2,5,152,14
育亮,Parliament Hall,2.5,97.5,7.5,2,5,195,15
田,Jovian Embassy,2.5,76.0,7.5,2,5,152,15
育亮,Ocean Sanctuary,2.5,70.0,6.0,2,5,140,12
小麦,Fusion Power,2.5,93.0,7.0,2,5,186,14
小麦,GHG Factories,2.5,70.0,6.5,2,5,140,13
小麦,Invention Contest,2.5,79.75,7.0,4,10,319,28
立,Cryo Sleep,2.5,79.0,9.0,2,5,158,18
小麦,Hydrogen to Venus,2.5,93.0,7.0,2,5,186,14
拉普拉斯,Zeppelins,2.5,112.0,9.0,2,5,224,18
拉普拉斯,Water Import From Europa,2.5,99.0,8.0,2,5,198,16
拉普拉斯,Solar Wind Power,2.5,102.0,9.0,2,5,204,18
拉普拉斯,Shuttles,2.5,102.0,9.0,2,5,204,18
小麦,Imported Hydrogen,2.5,87.5,6.5,4,10,350,26
拉普拉斯,Release of Inert Gases,2.5,112.0,9.0,2,5,224,18
小麦,Great Escarpment Consortium,2.5,66.5,6.5,2,5,133,13
萌新Z,Ants,2.5,72.5,7.0,2,5,145,14
张,Symbiotic Fungus,2.5,89.5,8.5,2,5,179,17
张,Solarnet,2.5,92.25,9.0,4,10,369,36
育亮,Geological Survey,2.5,90.5,7.0,2,5,181,14
尼古,Kelp Farming,2.5,69.5,6.0,2,5,139,12
小麦,Olympus Conference,2.5,96.0,7.5,4,10,384,30
尼古,Immigrant City,2.5,69.5,6.0,2,5,139,12
小麦,Water Import From Europa,2.5,99.5,7.5,2,5,199,15
育亮,Ecological Zone:ares,2.5,83.5,7.0,2,5,167,14
育亮,Earth Office,2.5,83.5,7.0,2,5,167,14
尼古拉斯,Rad-Suits,2.5,56.5,5.5,2,5,113,11
小麦,Topsoil Contract,2.5,88.75,6.75,4,10,355,27
小麦,Refugee Camp,2.5,93.0,7.0,2,5,186,14
小麦,Titan Shuttles,2.5,99.5,7.5,2,5,199,15
小麦,Sponsored Mohole,2.5,85.0,7.0,2,5,170,14
小麦,Space Station,2.5,92.33333333333333,7.333333333333333,6,15,554,44
育亮,Decomposers,2.5,97.5,7.5,2,5,195,15
小麦,Sabotage,2.5,104.5,8.0,2,5,209,16
育亮,Corroder Suits,2.5,79.25,6.75,4,10,317,27
小麦,Toll Station,2.5,88.25,7.25,4,10,353,29
立,Mercurian Alloys,2.5,80.0,10.0,2,5,160,20
小麦,Mining Rights:ares,2.5,78.0,6.5,2,5,156,13
育亮,Inventors Guild,2.5,79.25,6.25,4,10,317,25
小麦,Jupiter Floating Station,2.5,93.0,7.0,2,5,186,14
立,Miranda Resort,2.5,80.0,10.0,2,5,160,20
小麦,Lightning Harvest,2.5,94.75,7.5,4,10,379,30
立,Potatoes,2.5,80.0,10.0,2,5,160,20
育亮,Magnetic Shield,2.5,63.5,6.0,2,5,127,12
张,Gene Repair,2.5,77.5,9.5,2,5,155,19
张,Fueled Generators,2.5,88.5,8.5,2,5,177,17
育亮,Invention Contest,2.5,83.5,7.0,2,5,167,14
立,Release of Inert Gases,2.5,69.0,8.0,2,5,138,16
育亮,Luna Metropolis,2.5,97.5,7.5,2,5,195,15
张,Asteroid Mining Consortium,2.5,93.0,9.0,2,5,186,18
小麦,Livestock,2.5,98.0,6.5,2,5,196,13
立,Soil Factory,2.5,69.0,8.0,2,5,138,16
立,Space Hotels,2.5,77.5,9.5,2,5,155,19
立,Trading Colony,2.5,81.5,9.5,2,5,163,19
立,Vesta Shipyard,2.5,77.5,9.5,2,5,155,19
张,Floater Technology,2.5,94.0,9.25,4,10,376,37
育亮,Venus Governor,2.5,61.0,6.0,2,5,122,12
萌新Z,Breathing Filters,2.5,99.0,7.5,2,5,198,15
萌新Z,Dawn City,2.5,109.0,8.0,2,5,218,16
小麦,Aerosport Tournament,2.5,104.5,8.0,2,5,209,16
木示,Mining Quota,2.5,103.0,9.0,2,5,206,18
木示,Martian Zoo,2.5,103.0,9.0,2,5,206,18
木示,Interstellar Colony Ship,2.5,103.0,9.0,2,5,206,18
木示,Interplanetary Colony Ship,2.5,103.0,9.0,2,5,206,18
木示,Field-Capped City,2.5,103.0,9.0,2,5,206,18
小麦,Robotic Workforce,2.5,92.5,7.0,2,5,185,14
木示,Research Coordination,2.5,113.5,9.0,2,5,227,18
木木,Technology Demonstration,2.5,80.5,10.5,2,5,161,21
木木,Media Group,2.5,80.5,10.5,2,5,161,21
木木,Mass Converter,2.5,80.5,10.5,2,5,161,21
小麦,Airliners,2.5,99.5,7.5,2,5,199,15
木木,Martian Survey,2.5,80.5,10.5,2,5,161,21
木木,Martian Rails,2.5,80.5,10.5,2,5,161,21
木木,Lagrange Observatory,2.5,80.5,10.5,2,5,161,21
木木,Inventors Guild,2.5,80.5,10.5,2,5,161,21
木木,Research,2.5,80.5,10.5,2,5,161,21
木木,Imported Hydrogen,2.5,80.5,10.5,2,5,161,21
